Recall,FP_h,TP,FP,evaluator,theta,N,seed,pctl
0.049265341400172864,1.3569844789356986,57,34,eval_at,24.02278432846076,30,0,99.0
0.02679343128781331,0.7982261640798227,31,20,eval_at,38.00289613723748,30,0,99.5
0.4442523768366465,46.33702882483371,514,1161,eval_at,0.06351029872894287,30,1,50.0
0.44684528954191877,46.3769401330377,517,1162,eval_at,0.08294887736439689,30,1,50.5
0.44857389801210024,46.45676274944568,519,1164,eval_at,0.10368366390466732,30,1,51.0
0.4520311149524633,46.41685144124169,523,1163,eval_at,0.12381473630666735,30,1,51.5
0.4554883318928263,46.93569844789357,527,1176,eval_at,0.1434771037101745,30,1,52.0
0.45721694036300775,47.13525498891353,529,1181,eval_at,0.16314213797450083,30,1,52.5
0.45635263612791704,47.29490022172949,528,1185,eval_at,0.1837211149930954,30,1,53.0
0.4589455488331893,46.97560975609756,531,1177,eval_at,0.20568040393292908,30,1,53.5
0.46153846153846156,47.01552106430156,534,1178,eval_at,0.2263236013054859,30,1,54.0
0.46326707000864303,46.93569844789357,536,1176,eval_at,0.24637894235551364,30,1,54.5
0.46499567847882456,47.17516629711752,538,1182,eval_at,0.2682743430137635,30,1,55.0
0.4675885911840968,47.29490022172949,541,1185,eval_at,0.2889812478423121,30,1,55.5
0.4693171996542783,47.13525498891353,543,1181,eval_at,0.3092066037654877,30,1,56.0
0.47191011235955055,47.09534368070954,546,1180,eval_at,0.32825948327779764,30,1,56.5
0.4701815038893691,46.65631929046564,544,1169,eval_at,0.3489727514982223,30,1,57.0
0.4727744165946413,46.17738359201774,547,1157,eval_at,0.37172040343284607,30,1,57.5
0.4727744165946413,45.97782705099779,547,1152,eval_at,0.3935058605670926,30,1,58.0
0.4727744165946413,45.8980044345898,547,1150,eval_at,0.41501091182231903,30,1,58.5
0.47191011235955055,45.53880266075388,546,1141,eval_at,0.43808489024639125,30,1,59.0
0.4727744165946413,45.49889135254989,547,1140,eval_at,0.46209638565778727,30,1,59.5
0.47450302506482284,45.09977827050998,549,1130,eval_at,0.48457480072975123,30,1,60.0
0.4736387208297321,45.4589800443459,548,1139,eval_at,0.5075201237201691,30,1,60.5
0.47709593777009507,45.69844789356985,552,1145,eval_at,0.5317549133300781,30,1,61.0
0.4814174589455488,45.33924611973393,557,1136,eval_at,0.5518021145462989,30,1,61.5
0.47968885047536736,44.94013303769402,555,1126,eval_at,0.5747226762771607,30,1,62.0
0.47709593777009507,44.70066518847007,552,1120,eval_at,0.5965422093868256,30,1,62.5
0.47968885047536736,44.5809312638581,555,1117,eval_at,0.6203703355789183,30,1,63.0
0.4788245462402766,44.06208425720621,554,1104,eval_at,0.6456742459535599,30,1,63.5
0.47796024200518583,44.101995565410206,553,1105,eval_at,0.6712559461593628,30,1,64.0
0.47968885047536736,43.70288248337029,555,1095,eval_at,0.6963303580880165,30,1,64.5
0.48055315471045806,43.104212860310426,556,1080,eval_at,0.7223826229572297,30,1,65.0
0.4814174589455488,42.94456762749446,557,1076,eval_at,0.7502662134170532,30,1,65.5
0.4822817631806396,43.383592017738366,558,1087,eval_at,0.7736812126636505,30,1,66.0
0.48055315471045806,43.144124168514416,556,1081,eval_at,0.7967674136161805,30,1,66.5
0.4822817631806396,42.58536585365854,558,1067,eval_at,0.8221879315376295,30,1,67.0
0.4822817631806396,42.026607538802665,558,1053,eval_at,0.8505458191037178,30,1,67.5
0.47968885047536736,42.146341463414636,555,1056,eval_at,0.8782293629646302,30,1,68.0
0.4788245462402766,41.547671840354774,554,1041,eval_at,0.906401931643486,30,1,68.5
0.47968885047536736,41.148558758314856,555,1031,eval_at,0.936826964020729,30,1,69.0
0.48055315471045806,40.629711751662974,556,1018,eval_at,0.9629634377360341,30,1,69.5
0.47796024200518583,40.0709534368071,553,1004,eval_at,0.9934970915317535,30,1,70.0
0.47796024200518583,39.5920177383592,553,992,eval_at,1.0231845331192015,30,1,70.5
0.47709593777009507,39.07317073170732,552,979,eval_at,1.0534536147117615,30,1,71.0
0.4788245462402766,38.79379157427938,554,972,eval_at,1.087404545545578,30,1,71.5
0.47796024200518583,38.19512195121951,553,957,eval_at,1.1183024311065672,30,1,72.0
0.4736387208297321,37.47671840354767,548,939,eval_at,1.1514468789100643,30,1,72.5
0.4762316335350043,36.95787139689579,551,926,eval_at,1.1878819632530213,30,1,73.0
0.47536732929991354,36.19955654101996,550,907,eval_at,1.2277114856243132,30,1,73.5
0.47450302506482284,35.44124168514413,549,888,eval_at,1.263731689453126,30,1,74.0
0.4736387208297321,34.80266075388027,548,872,eval_at,1.2958372193574905,30,1,74.5
0.4701815038893691,34.40354767184036,544,862,eval_at,1.3308107256889343,30,1,75.0
0.4693171996542783,33.645232815964526,543,843,eval_at,1.372986376285553,30,1,75.5
0.46672428694900603,33.006651884700666,540,827,eval_at,1.4154503965377803,30,1,76.0
0.46499567847882456,32.328159645232816,538,810,eval_at,1.4650324308872222,30,1,76.5
0.46326707000864303,31.490022172949004,536,789,eval_at,1.5118305075168623,30,1,77.0
0.4606741573033708,31.25055432372506,533,783,eval_at,1.5554144978523252,30,1,77.5
0.45980985306828004,30.572062084257208,532,766,eval_at,1.6062347173690799,30,1,78.0
0.45980985306828004,29.853658536585368,532,748,eval_at,1.6586193537712102,30,1,78.5
0.4580812445980985,29.095343680709536,530,729,eval_at,1.7094437205791473,30,1,79.0
0.4546240276577355,28.25720620842572,526,708,eval_at,1.7589367836713792,30,1,79.5
0.45375972342264476,27.49889135254989,525,689,eval_at,1.8085139751434334,30,1,80.0
0.45375972342264476,26.74057649667406,525,670,eval_at,1.8635073274374006,30,1,80.5
0.44857389801210024,25.463414634146343,519,638,eval_at,1.9261191499233248,30,1,81.0
0.44511668107173724,25.104212860310422,515,629,eval_at,1.979854805469511,30,1,81.5
0.4407951598962835,24.70509977827051,510,619,eval_at,2.0429488754272462,30,1,82.0
0.43301642178046673,23.90687361419069,501,599,eval_at,2.1072897315025294,30,1,82.5
0.43301642178046673,23.068736141906875,501,578,eval_at,2.166946358680725,30,1,83.0
0.4278305963699222,22.43015521064302,495,562,eval_at,2.245864738225937,30,1,83.5
0.4226447709593777,21.592017738359203,489,541,eval_at,2.319242191314697,30,1,84.0
0.42005185825410546,21.11308203991131,486,529,eval_at,2.402295129299163,30,1,84.5
0.4191875540190147,20.354767184035477,485,510,eval_at,2.4828940391540533,30,1,85.0
0.41486603284356094,19.277161862527716,480,483,eval_at,2.5730980813503264,30,1,85.5
0.4070872947277442,18.399113082039914,471,461,eval_at,2.6792378520965574,30,1,86.0
0.40190146931719967,17.441241685144124,465,437,eval_at,2.7822599184513104,30,1,86.5
0.3923941227312014,16.323725055432373,454,409,eval_at,2.8881538724899287,30,1,87.0
0.3898012100259291,15.445676274944569,451,387,eval_at,2.9916252493858337,30,1,87.5
0.38720829732065687,14.647450110864746,448,367,eval_at,3.1194802665710455,30,1,88.0
0.38202247191011235,13.68957871396896,442,343,eval_at,3.271471174955368,30,1,88.5
0.37337942955920483,12.931263858093127,432,324,eval_at,3.407736303806305,30,1,89.0
0.36646499567847884,12.212860310421288,424,306,eval_at,3.562391198873522,30,1,89.5
0.3595505617977528,11.65410199556541,416,292,eval_at,3.7147065401077257,30,1,90.0
0.35782195332757133,10.815964523281597,414,271,eval_at,3.9068102133274096,30,1,90.5
0.3474503025064823,10.337028824833704,402,259,eval_at,4.083369193077092,30,1,91.0
0.34053586862575624,9.259423503325943,394,232,eval_at,4.283957786560059,30,1,91.5
0.33016421780466726,8.501108647450112,382,213,eval_at,4.552220230102541,30,1,92.0
0.320656871218669,7.782705099778271,371,195,eval_at,4.798257231712343,30,1,92.5
0.31287813310285223,7.343680709534369,362,184,eval_at,5.083649444580078,30,1,93.0
0.2938634399308557,6.505543237250555,340,163,eval_at,5.423065037727365,30,1,93.5
0.27657735522904064,5.707317073170732,320,143,eval_at,5.815308866500852,30,1,94.0
0.2601555747623163,5.148558758314857,301,129,eval_at,6.273215827941895,30,1,94.5
0.2411408815903198,4.5099778270509985,279,113,eval_at,6.779720115661611,30,1,95.0
0.22212618841832324,3.9512195121951224,257,99,eval_at,7.334616053104397,30,1,95.5
0.20397579948141745,3.192904656319291,236,80,eval_at,8.07621711730957,30,1,96.0
0.18841832324978391,2.674057649667406,218,67,eval_at,9.066274652481077,30,1,96.5
0.16248919619706137,2.3148558758314857,188,58,eval_at,10.192256860733016,30,1,97.0
0.14606741573033707,1.75609756097561,169,44,eval_at,11.6266458511353,30,1,97.5
0.12100259291270528,1.476718403547672,140,37,eval_at,13.286382560729974,30,1,98.0
0.09334485738980121,1.0776053215077606,108,27,eval_at,15.76651623725891,30,1,98.5
0.06482281763180639,0.8381374722838139,75,21,eval_at,19.133962268829393,30,1,99.0
0.03975799481417459,0.3592017738359202,46,9,eval_at,25.737596225737988,30,1,99.5
0.4407951598962835,43.94235033259424,510,1101,eval_at,0.059487203136086464,30,2,50.0
0.44338807260155577,43.86252771618626,513,1099,eval_at,0.07867856569588143,30,2,50.5
0.44511668107173724,43.82261640798227,515,1098,eval_at,0.09937241159379498,30,2,51.0
0.44511668107173724,43.62305986696231,515,1093,eval_at,0.12111941322684289,30,2,51.5
0.44684528954191877,43.58314855875832,517,1092,eval_at,0.14453429341316223,30,2,52.0
0.44770959377700953,43.90243902439025,518,1100,eval_at,0.16437997221946757,30,2,52.5
0.44684528954191877,43.70288248337029,517,1095,eval_at,0.18441991493105908,30,2,53.0
0.445980985306828,43.6629711751663,516,1094,eval_at,0.20375355973839762,30,2,53.5
0.44684528954191877,43.70288248337029,517,1095,eval_at,0.22526983290910724,30,2,54.0
0.44770959377700953,42.90465631929047,518,1075,eval_at,0.24576817475259308,30,2,54.5
0.45030250648228176,42.824833702882486,521,1073,eval_at,0.26872278153896345,30,2,55.0
0.4511668107173725,42.345898004434595,522,1061,eval_at,0.2893356262147428,30,2,55.5
0.4511668107173725,42.266075388026614,522,1059,eval_at,0.31134638905525214,30,2,56.0
0.4546240276577355,42.385809312638585,526,1062,eval_at,0.33529206320643373,30,2,56.5
0.4580812445980985,42.186252771618626,530,1057,eval_at,0.35610075622797005,30,2,57.0
0.45721694036300775,42.146341463414636,529,1056,eval_at,0.38009074181318275,30,2,57.5
0.45980985306828004,42.106430155210646,532,1055,eval_at,0.4041729867458343,30,2,58.0
0.45635263612791704,41.946784922394684,528,1051,eval_at,0.42752441272139546,30,2,58.5
0.4589455488331893,41.747228381374725,531,1046,eval_at,0.4529896658658981,30,2,59.0
0.45980985306828004,41.747228381374725,532,1046,eval_at,0.4776904621720313,30,2,59.5
0.46153846153846156,41.467849223946786,534,1039,eval_at,0.501621949672699,30,2,60.0
0.46326707000864303,41.148558758314856,536,1031,eval_at,0.525884755253792,30,2,60.5
0.46240276577355227,40.509977827051,535,1015,eval_at,0.5507137209177018,30,2,61.0
0.46499567847882456,40.390243902439025,538,1012,eval_at,0.5757115477323529,30,2,61.5
0.46326707000864303,39.671840354767184,536,994,eval_at,0.6032398116588593,30,2,62.0
0.4589455488331893,39.47228381374723,531,989,eval_at,0.6298324465751648,30,2,62.5
0.45980985306828004,39.39246119733925,532,987,eval_at,0.65564084649086,30,2,63.0
0.4606741573033708,39.23281596452328,533,983,eval_at,0.6816897988319403,30,2,63.5
0.46240276577355227,39.312638580931264,535,985,eval_at,0.7092875599861146,30,2,64.0
0.4589455488331893,39.11308203991131,531,980,eval_at,0.7371412199735642,30,2,64.5
0.4589455488331893,38.51441241685144,531,965,eval_at,0.7692315906286242,30,2,65.0
0.45635263612791704,38.43458980044346,528,963,eval_at,0.7990446755290032,30,2,65.5
0.4554883318928263,38.03547671840355,527,953,eval_at,0.829302943944931,30,2,66.0
0.45980985306828004,37.51662971175167,532,940,eval_at,0.861301791369916,30,2,66.5
0.4589455488331893,37.19733924611974,531,932,eval_at,0.8926947921514513,30,2,67.0
0.45980985306828004,36.99778270509978,532,927,eval_at,0.9243638545274735,30,2,67.5
0.45721694036300775,36.87804878048781,529,924,eval_at,0.9561951732635499,30,2,68.0
0.45375972342264476,36.71840354767184,525,920,eval_at,0.9882801201939585,30,2,68.5
0.452895419187554,36.39911308203991,524,912,eval_at,1.0238950753211968,30,2,69.0
0.449438202247191,36.039911308204,520,903,eval_at,1.0536185592412948,30,2,69.5
0.452895419187554,35.96008869179601,524,901,eval_at,1.086917519569397,30,2,70.0
0.45375972342264476,35.76053215077606,525,896,eval_at,1.1221185696125027,30,2,70.5
0.45375972342264476,35.48115299334812,525,889,eval_at,1.1577170133590693,30,2,71.0
0.4546240276577355,35.24168514412417,526,883,eval_at,1.1976654928922652,30,2,71.5
0.45375972342264476,34.6829268292683,525,869,eval_at,1.2328534984588622,30,2,72.0
0.45030250648228176,34.36363636363637,521,861,eval_at,1.2688091456890105,30,2,72.5
0.4511668107173725,33.7649667405765,522,846,eval_at,1.3087265050411216,30,2,73.0
0.4511668107173725,32.847006651884705,522,823,eval_at,1.3501833111047743,30,2,73.5
0.4546240276577355,32.487804878048784,526,814,eval_at,1.389339234828949,30,2,74.0
0.45635263612791704,32.208425720620845,528,807,eval_at,1.4312030750513074,30,2,74.5
0.45635263612791704,31.889135254988915,528,799,eval_at,1.4743359684944153,30,2,75.0
0.4554883318928263,31.090909090909093,527,779,eval_at,1.5164544993638993,30,2,75.5
0.4554883318928263,30.651884700665192,527,768,eval_at,1.563664216995239,30,2,76.0
0.45635263612791704,30.093126385809317,528,754,eval_at,1.6099849700927735,30,2,76.5
0.452895419187554,29.694013303769403,524,744,eval_at,1.6598681783676152,30,2,77.0
0.45635263612791704,29.095343680709536,528,729,eval_at,1.7080465942621226,30,2,77.5
0.4546240276577355,28.61640798226164,526,717,eval_at,1.758538386821747,30,2,78.0
0.449438202247191,27.73835920177384,520,695,eval_at,1.8128600901365288,30,2,78.5
0.449438202247191,27.259423503325944,520,683,eval_at,1.863898760080336,30,2,79.0
0.44684528954191877,26.501108647450113,517,664,eval_at,1.9171101707220077,30,2,79.5
0.44857389801210024,25.942350332594238,519,650,eval_at,1.979170608520511,30,2,80.0
0.4442523768366465,24.98447893569845,514,626,eval_at,2.045700978040695,30,2,80.5
0.4407951598962835,24.425720620842576,510,612,eval_at,2.108786175251008,30,2,81.0
0.43820224719101125,23.66740576496674,507,593,eval_at,2.172242755889891,30,2,81.5
0.4347450302506482,22.78935698447894,503,571,eval_at,2.241643924713135,30,2,82.0
0.42955920484010374,22.11086474501109,497,554,eval_at,2.3109034478664383,30,2,82.5
0.4261019878997407,21.75166297117517,493,545,eval_at,2.386877968311309,30,2,83.0
0.42523768366465,21.352549889135258,492,535,eval_at,2.463518795967102,30,2,83.5
0.41745894554883317,20.793791574279382,483,521,eval_at,2.548559379577632,30,2,84.0
0.41659464131374246,19.955654101995567,482,500,eval_at,2.6407562351226805,30,2,84.5
0.41227312013828865,19.197339246119736,477,481,eval_at,2.728798854351044,30,2,85.0
0.40535868625756266,18.439024390243905,469,462,eval_at,2.826653922796249,30,2,85.5
0.3958513396715644,17.720620842572064,458,444,eval_at,2.9386070251464838,30,2,86.0
0.38547968885047534,16.922394678492243,446,424,eval_at,3.056497740745545,30,2,86.5
0.3794295592048401,16.243902439024392,439,407,eval_at,3.157327268123626,30,2,87.0
0.37337942955920483,15.565410199556542,432,390,eval_at,3.2677407264709473,30,2,87.5
0.36732929991356955,14.487804878048781,425,363,eval_at,3.3929514789581328,30,2,88.0
0.36041486603284356,13.849223946784923,417,347,eval_at,3.5261365544795975,30,2,88.5
0.35177182368193605,13.01108647450111,407,326,eval_at,3.673603115081787,30,2,89.0
0.34312878133102853,12.691796008869181,397,318,eval_at,3.814630714654924,30,2,89.5
0.334485738980121,11.97339246119734,387,300,eval_at,3.9732635259628295,30,2,90.0
0.32843560933448573,11.374722838137473,380,285,eval_at,4.183959360122682,30,2,90.5
0.3180639585133967,10.576496674057651,368,265,eval_at,4.38717124938965,30,2,91.0
0.30682800345721695,9.977827050997783,355,250,eval_at,4.586899905204773,30,2,91.5
0.2990492653414002,9.299334811529935,346,233,eval_at,4.849641704559328,30,2,92.0
0.2904062229904927,8.660753880266077,336,217,eval_at,5.126628124713902,30,2,92.5
0.28003457216940364,7.822616407982262,324,196,eval_at,5.425197820663452,30,2,93.0
0.26188418323249785,7.303769401330378,303,183,eval_at,5.741439425945287,30,2,93.5
0.2575626620570441,6.745011086474501,298,169,eval_at,6.116606197357176,30,2,94.0
0.24200518582541056,6.3458980044345905,280,159,eval_at,6.566650111675263,30,2,94.5
0.22904062229904926,5.707317073170732,265,143,eval_at,7.038226294517516,30,2,95.0
0.21521175453759722,4.869179600886918,249,122,eval_at,7.535810780525206,30,2,95.5
0.20224719101123595,4.110864745011087,234,103,eval_at,8.150403747558594,30,2,96.0
0.18323249783923942,3.312638580931264,212,83,eval_at,8.880399641990593,30,2,96.5
0.1633535004321521,3.0332594235033263,189,76,eval_at,9.76711089134216,30,2,97.0
0.14001728608470182,2.47450110864745,162,62,eval_at,10.854637217521669,30,2,97.5
0.12445980985306827,1.9955654101995568,144,50,eval_at,12.325508346557616,30,2,98.0
0.10112359550561797,1.436807095343681,117,36,eval_at,14.317707767486567,30,2,98.5
0.07346585998271392,0.9179600886917961,85,23,eval_at,16.922304534912136,30,2,99.0
0.043215211754537596,0.39911308203991136,50,10,eval_at,21.96780372619628,30,2,99.5
0.44511668107173724,42.86474501108648,515,1074,eval_at,0.07715337723493576,30,3,50.0
0.445980985306828,42.98447893569845,516,1077,eval_at,0.09874690882861607,30,3,50.5
0.445980985306828,43.26385809312639,516,1084,eval_at,0.11997434325516225,30,3,51.0
0.44684528954191877,43.54323725055433,517,1091,eval_at,0.14240467898547685,30,3,51.5
0.449438202247191,43.463414634146346,520,1089,eval_at,0.1657034981250763,30,3,52.0
0.45030250648228176,42.98447893569845,521,1077,eval_at,0.18535082451999205,30,3,52.5
0.452895419187554,42.625277161862535,524,1068,eval_at,0.20719153732061396,30,3,53.0
0.452895419187554,42.705099778270515,524,1070,eval_at,0.23001148611307146,30,3,53.5
0.4546240276577355,42.425720620842576,526,1063,eval_at,0.2550693827867514,30,3,54.0
0.4554883318928263,42.385809312638585,527,1062,eval_at,0.27759139582514764,30,3,54.5
0.45721694036300775,42.22616407982262,529,1058,eval_at,0.30313238799572007,30,3,55.0
0.4546240276577355,42.425720620842576,526,1063,eval_at,0.3269611373543742,30,3,55.5
0.4546240276577355,42.625277161862535,526,1068,eval_at,0.3531170487403872,30,3,56.0
0.45635263612791704,42.665188470066525,528,1069,eval_at,0.3777425670623779,30,3,56.5
0.45980985306828004,42.625277161862535,532,1068,eval_at,0.40289702206849964,30,3,57.0
0.45980985306828004,42.54545454545455,532,1066,eval_at,0.42824902236461637,30,3,57.5
0.46326707000864303,42.54545454545455,536,1066,eval_at,0.45389921307563746,30,3,58.0
0.46326707000864303,42.54545454545455,536,1066,eval_at,0.4780921293795107,30,3,58.5
0.4658599827139153,42.465631929046566,539,1064,eval_at,0.5043097233772278,30,3,59.0
0.4675885911840968,42.385809312638585,541,1062,eval_at,0.5319046717882153,30,3,59.5
0.46672428694900603,42.505543237250556,540,1065,eval_at,0.5570527911186218,30,3,60.0
0.46845289541918755,42.266075388026614,542,1059,eval_at,0.5830519071221352,30,3,60.5
0.4675885911840968,42.146341463414636,541,1056,eval_at,0.6110239773988724,30,3,61.0
0.4675885911840968,41.667405764966745,541,1044,eval_at,0.6390804922580717,30,3,61.5
0.4675885911840968,41.467849223946786,541,1039,eval_at,0.6646892011165619,30,3,62.0
0.46845289541918755,40.709534368070955,542,1020,eval_at,0.6918932572007179,30,3,62.5
0.4701815038893691,40.43015521064302,544,1013,eval_at,0.7239440405368803,30,3,63.0
0.47191011235955055,40.270509977827054,546,1009,eval_at,0.7529814594984056,30,3,63.5
0.4710458081244598,39.87139689578714,545,999,eval_at,0.7844618177413942,30,3,64.0
0.4701815038893691,39.671840354767184,544,994,eval_at,0.8147821661829948,30,3,64.5
0.4693171996542783,39.631929046563194,543,993,eval_at,0.84624269604683,30,3,65.0
0.4710458081244598,39.11308203991131,545,980,eval_at,0.8781980586051943,30,3,65.5
0.4710458081244598,38.67405764966741,545,969,eval_at,0.9081596970558167,30,3,66.0
0.4727744165946413,38.23503325942351,547,958,eval_at,0.9424095699191094,30,3,66.5
0.4736387208297321,37.7960088691796,548,947,eval_at,0.9748776179552079,30,3,67.0
0.4736387208297321,37.43680709534368,548,938,eval_at,1.0081607371568682,30,3,67.5
0.4727744165946413,36.95787139689579,547,926,eval_at,1.0409817266464239,30,3,68.0
0.4762316335350043,36.4789356984479,551,914,eval_at,1.0756304073333744,30,3,68.5
0.4762316335350043,36.23946784922395,551,908,eval_at,1.11221293926239,30,3,69.0
0.47450302506482284,35.32150776053216,549,885,eval_at,1.145302475094794,30,3,69.5
0.4701815038893691,34.64301552106431,544,868,eval_at,1.1821099877357482,30,3,70.0
0.4701815038893691,34.12416851441242,544,855,eval_at,1.2235360699892044,30,3,70.5
0.4675885911840968,33.645232815964526,541,843,eval_at,1.2654601335525508,30,3,71.0
0.46499567847882456,33.40576496674058,538,837,eval_at,1.3107691574096678,30,3,71.5
0.46672428694900603,32.886917960088695,540,824,eval_at,1.3510390186309813,30,3,72.0
0.4675885911840968,32.647450110864746,541,818,eval_at,1.393322330713272,30,3,72.5
0.46672428694900603,31.9689578713969,540,801,eval_at,1.4377827084064476,30,3,73.0
0.4658599827139153,31.68957871396896,539,794,eval_at,1.4829038941860198,30,3,73.5
0.46672428694900603,30.851441241685148,540,773,eval_at,1.5282290053367615,30,3,74.0
0.4658599827139153,30.412416851441243,539,762,eval_at,1.5738182020187377,30,3,74.5
0.46326707000864303,29.534368070953438,536,740,eval_at,1.6236573457717896,30,3,75.0
0.46240276577355227,29.095343680709536,535,729,eval_at,1.68536124765873,30,3,75.5
0.4606741573033708,28.25720620842572,533,708,eval_at,1.7365227031707764,30,3,76.0
0.45635263612791704,27.578713968957874,528,691,eval_at,1.7903189527988435,30,3,76.5
0.45375972342264476,27.05986696230599,525,678,eval_at,1.8469453537464169,30,3,77.0
0.452895419187554,26.42128603104213,524,662,eval_at,1.9063901424407954,30,3,77.5
0.4511668107173725,25.742793791574282,522,645,eval_at,1.9766773962974549,30,3,78.0
0.44857389801210024,25.144124168514413,519,630,eval_at,2.0484191918373127,30,3,78.5
0.44770959377700953,25.02439024390244,518,627,eval_at,2.117488641738891,30,3,79.0
0.4442523768366465,24.34589800443459,514,610,eval_at,2.192286003828049,30,3,79.5
0.4407951598962835,23.747228381374725,510,595,eval_at,2.2618087291717535,30,3,80.0
0.4407951598962835,23.348115299334815,510,585,eval_at,2.3325214171409607,30,3,80.5
0.44165946413137425,22.58980044345898,511,566,eval_at,2.4112774324417123,30,3,81.0
0.44165946413137425,21.871396895787143,511,548,eval_at,2.4953977882862084,30,3,81.5
0.439066551426102,21.552106430155213,508,540,eval_at,2.574402585029602,30,3,82.0
0.4364736387208297,21.073170731707318,505,528,eval_at,2.6717152118682774,30,3,82.5
0.43560933448573896,20.394678492239468,504,511,eval_at,2.76456005334854,30,3,83.0
0.43301642178046673,19.31707317073171,501,484,eval_at,2.854199874401093,30,3,83.5
0.4278305963699222,19.157427937915745,495,480,eval_at,2.9586586189269997,30,3,84.0
0.4226447709593777,18.399113082039914,489,461,eval_at,3.0668356239795687,30,3,84.5
0.41832324978392393,18.0,484,451,eval_at,3.1785929918289186,30,3,85.0
0.4140017286084702,17.121951219512198,479,429,eval_at,3.3001122844219193,30,3,85.5
0.4062229904926534,16.563192904656322,470,415,eval_at,3.417799377441406,30,3,86.0
0.3941227312013829,15.80487804878049,456,396,eval_at,3.5663727521896367,30,3,86.5
0.39066551426101986,15.405764966740577,452,386,eval_at,3.7022800493240346,30,3,87.0
0.38461538461538464,14.44789356984479,445,362,eval_at,3.841726392507553,30,3,87.5
0.3777009507346586,14.288248337028826,437,358,eval_at,4.007566337585451,30,3,88.0
0.3690579083837511,13.929046563192905,427,349,eval_at,4.172662072181701,30,3,88.5
0.3560933448573898,13.050997782705101,412,327,eval_at,4.368869066238403,30,3,89.0
0.3526361279170268,12.212860310421288,408,306,eval_at,4.559542429447175,30,3,89.5
0.3465859982713915,11.534368070953438,401,289,eval_at,4.77675313949585,30,3,90.0
0.34053586862575624,10.855875831485589,394,272,eval_at,5.025586457252506,30,3,90.5
0.33016421780466726,10.257206208425721,382,257,eval_at,5.258851485252386,30,3,91.0
0.3180639585133967,9.53880266075388,368,239,eval_at,5.56250871181488,30,3,91.5
0.30855661192739847,8.541019955654102,357,214,eval_at,5.86693874359131,30,3,92.0
0.3016421780466724,7.822616407982262,349,196,eval_at,6.260431861877455,30,3,92.5
0.29472774416594644,6.904656319290466,341,173,eval_at,6.680308799743652,30,3,93.0
0.2791702679343129,6.305986696230599,323,158,eval_at,7.151656413078317,30,3,93.5
0.2644770959377701,5.62749445676275,306,141,eval_at,7.662534580230685,30,3,94.0
0.2445980985306828,5.068736141906874,283,127,eval_at,8.291199560165406,30,3,94.5
0.22558340535868626,4.58980044345898,261,115,eval_at,9.193347454071043,30,3,95.0
0.2048401037165082,4.230598669623061,237,106,eval_at,10.041194753646847,30,3,95.5
0.18409680207433016,3.6718403547671845,213,92,eval_at,11.211872482299805,30,3,96.0
0.16076058772687987,3.073170731707317,186,77,eval_at,12.58694047451019,30,3,96.5
0.14001728608470182,2.7139689578713972,162,68,eval_at,14.418803091049194,30,3,97.0
0.11754537597234227,2.394678492239468,136,60,eval_at,17.043225955963173,30,3,97.5
0.10112359550561797,1.8758314855875833,117,47,eval_at,20.238411788940414,30,3,98.0
0.08124459809853068,1.5166297117516632,94,38,eval_at,24.8144927406311,30,3,98.5
0.058772687986171135,1.1574279379157428,68,29,eval_at,31.974888954162793,30,3,99.0
0.029386343993085567,0.6784922394678493,34,17,eval_at,45.45815443038917,30,3,99.5
0.4338807260155575,42.106430155210646,502,1055,eval_at,0.07573956251144409,30,4,50.0
0.4373379429559205,41.906873614190694,506,1050,eval_at,0.09756721671670672,30,4,50.5
0.439066551426102,42.385809312638585,508,1062,eval_at,0.11860615395009519,30,4,51.0
0.4399308556611927,42.625277161862535,509,1068,eval_at,0.1405558349937201,30,4,51.5
0.44165946413137425,42.625277161862535,511,1068,eval_at,0.16031806409358973,30,4,52.0
0.4407951598962835,42.625277161862535,510,1068,eval_at,0.18195945844054237,30,4,52.5
0.4442523768366465,42.54545454545455,514,1066,eval_at,0.20378899484872828,30,4,53.0
0.445980985306828,42.106430155210646,516,1055,eval_at,0.226018625497818,30,4,53.5
0.44770959377700953,42.465631929046566,518,1064,eval_at,0.2492859822511675,30,4,54.0
0.4511668107173725,42.745011086474506,522,1071,eval_at,0.27201982632279403,30,4,54.5
0.4511668107173725,42.705099778270515,522,1070,eval_at,0.2988200277090073,30,4,55.0
0.452895419187554,42.784922394678496,524,1072,eval_at,0.31884576618671423,30,4,55.5
0.4554883318928263,42.86474501108648,527,1074,eval_at,0.34064404487609884,30,4,56.0
0.45721694036300775,42.98447893569845,529,1077,eval_at,0.35988074764609307,30,4,56.5
0.45980985306828004,43.064301552106436,532,1079,eval_at,0.38653188586235043,30,4,57.0
0.45980985306828004,42.784922394678496,532,1072,eval_at,0.4101775690913198,30,4,57.5
0.4606741573033708,42.625277161862535,533,1068,eval_at,0.43329890370368945,30,4,58.0
0.46153846153846156,42.58536585365854,534,1067,eval_at,0.46067920282483077,30,4,58.5
0.46240276577355227,42.745011086474506,535,1071,eval_at,0.48183794170618055,30,4,59.0
0.46499567847882456,42.465631929046566,538,1064,eval_at,0.5090165057778357,30,4,59.5
0.4675885911840968,42.026607538802665,541,1053,eval_at,0.53122980594635,30,4,60.0
0.46672428694900603,42.186252771618626,540,1057,eval_at,0.5531399661302566,30,4,60.5
