evaluator,return,th,hr,alpha,pctl
eval_at,"[0.04753673292999136, 10.536585365853659, 55, 264]",1.3954908369154435,25.055555555555554,0.0,87.599999999999
eval_at,"[0.046672428694900604, 10.496674057649669, 54, 263]",1.4018549962453122,25.055555555555554,0.0,87.699999999999
eval_at,"[0.04407951598962835, 10.416851441241686, 51, 261]",1.4086527291588349,25.055555555555554,0.0,87.79999999999899
eval_at,"[0.04407951598962835, 10.257206208425721, 51, 257]",1.417350609769375,25.055555555555554,0.0,87.89999999999898
eval_at,"[0.04407951598962835, 10.337028824833704, 51, 259]",1.4254326465174771,25.055555555555554,0.0,87.99999999999898
eval_at,"[0.04235090751944685, 10.337028824833704, 49, 259]",1.4329384647818508,25.055555555555554,0.0,88.09999999999897
eval_at,"[0.04148660328435609, 10.21729490022173, 48, 256]",1.440468135679467,25.055555555555554,0.0,88.19999999999897
eval_at,"[0.04148660328435609, 10.137472283813748, 48, 254]",1.45010666202029,25.055555555555554,0.0,88.29999999999896
eval_at,"[0.04235090751944685, 9.977827050997783, 49, 250]",1.4576527673458641,25.055555555555554,0.0,88.39999999999895
eval_at,"[0.04235090751944685, 10.21729490022173, 49, 256]",1.4668573031690035,25.055555555555554,0.0,88.49999999999895
eval_at,"[0.04235090751944685, 10.257206208425721, 49, 257]",1.4746308162408193,25.055555555555554,0.0,88.59999999999894
eval_at,"[0.04148660328435609, 10.337028824833704, 48, 259]",1.482158630942614,25.055555555555554,0.0,88.69999999999894
eval_at,"[0.04062229904926534, 10.177383592017739, 47, 255]",1.490831874484712,25.055555555555554,0.0,88.79999999999893
eval_at,"[0.04148660328435609, 9.818181818181818, 48, 246]",1.4993081789197276,25.055555555555554,0.0,88.89999999999893
eval_at,"[0.04235090751944685, 9.698447893569845, 49, 243]",1.5076868058944684,25.055555555555554,0.0,88.99999999999892
eval_at,"[0.043215211754537596, 9.53880266075388, 50, 239]",1.5142497670687824,25.055555555555554,0.0,89.09999999999891
eval_at,"[0.04407951598962835, 9.698447893569845, 51, 243]",1.519423074111508,25.055555555555554,0.0,89.19999999999891
eval_at,"[0.0449438202247191, 9.8980044345898, 52, 248]",1.525274431070916,25.055555555555554,0.0,89.2999999999989
eval_at,"[0.04407951598962835, 10.017738359201775, 51, 251]",1.5323867885006097,25.055555555555554,0.0,89.3999999999989
eval_at,"[0.043215211754537596, 9.937915742793793, 50, 249]",1.5380907715527559,25.055555555555554,0.0,89.49999999999889
eval_at,"[0.04407951598962835, 10.137472283813748, 51, 254]",1.5453736528331914,25.055555555555554,0.0,89.59999999999889
eval_at,"[0.043215211754537596, 10.21729490022173, 50, 256]",1.5522451081244042,25.055555555555554,0.0,89.69999999999888
eval_at,"[0.043215211754537596, 10.21729490022173, 50, 256]",1.558279198959309,25.055555555555554,0.0,89.79999999999887
eval_at,"[0.043215211754537596, 10.137472283813748, 50, 254]",1.5634958551359326,25.055555555555554,0.0,89.89999999999887
eval_at,"[0.04235090751944685, 10.257206208425721, 49, 257]",1.5698815482837476,25.055555555555554,0.0,89.99999999999886
eval_at,"[0.04148660328435609, 10.297117516629713, 48, 258]",1.576729906892826,25.055555555555554,0.0,90.09999999999886
eval_at,"[0.04148660328435609, 10.416851441241686, 48, 261]",1.581842204945241,25.055555555555554,0.0,90.19999999999885
eval_at,"[0.043215211754537596, 10.416851441241686, 50, 261]",1.587510158098265,25.055555555555554,0.0,90.29999999999885
eval_at,"[0.043215211754537596, 10.496674057649669, 50, 263]",1.593746976139401,25.055555555555554,0.0,90.39999999999884
eval_at,"[0.043215211754537596, 10.576496674057651, 50, 265]",1.5986159373744397,25.055555555555554,0.0,90.49999999999883
eval_at,"[0.043215211754537596, 10.576496674057651, 50, 265]",1.6026758604831262,25.055555555555554,0.0,90.59999999999883
eval_at,"[0.04148660328435609, 10.576496674057651, 48, 265]",1.610066691484111,25.055555555555554,0.0,90.69999999999882
eval_at,"[0.04062229904926534, 10.576496674057651, 47, 265]",1.6149486921852283,25.055555555555554,0.0,90.79999999999882
