pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
97,2.6638691425323486,53.5,0.2663310308754444,0.5427830596369922,44.02217294900221,628,1103,1731
97,2.6638691425323486,54.0,0.2914988309144984,0.5445116681071738,44.54101995565409,630,1116,1746
97,2.6638691425323486,54.5,0.31505726248025917,0.5445116681071738,44.42128603104212,630,1113,1743
97,2.6638691425323486,55.0,0.3389676302671434,0.547104580812446,44.02217294900221,633,1103,1736
97,2.6638691425323486,55.5,0.3645749361813069,0.5488331892826275,43.70288248337028,635,1095,1730
97,2.6638691425323486,56.0,0.39140142560005203,0.5488331892826275,43.34368070953436,635,1086,1721
97,2.6638691425323486,56.5,0.41504099562764146,0.5496974935177182,43.1441241685144,636,1081,1717
97,2.6638691425323486,57.0,0.44056806743144966,0.5531547104580813,43.02439024390243,640,1078,1718
97,2.6638691425323486,57.5,0.4665187224745748,0.5531547104580813,42.82483370288247,640,1073,1713
97,2.6638691425323486,58.0,0.49211507201194743,0.5548833189282627,42.86474501108646,642,1074,1716
97,2.6638691425323486,58.5,0.5186520197987549,0.554019014693172,42.46563192904655,641,1064,1705
97,2.6638691425323486,59.0,0.5464034575223923,0.5557476231633535,42.10643015521063,643,1055,1698
97,2.6638691425323486,59.5,0.5741815111041066,0.560933448573898,41.90687361419068,649,1050,1699
97,2.6638691425323486,60.0,0.602006649971008,0.5617977528089888,41.18847006651884,650,1032,1682
97,2.6638691425323486,60.5,0.6302199316024781,0.5635263612791702,40.9090909090909,652,1025,1677
97,2.6638691425323486,61.0,0.6561722189188003,0.5626620570440796,40.58980044345897,651,1017,1668
97,2.6638691425323486,61.5,0.6826673725247377,0.5652549697493517,40.9090909090909,654,1025,1679
97,2.6638691425323486,62.0,0.7107366490364079,0.564390665514261,40.58980044345897,653,1017,1670
97,2.6638691425323486,62.5,0.737912654876709,0.5669835782195333,40.35033259423503,656,1011,1667
97,2.6638691425323486,63.0,0.7680372673273086,0.5669835782195333,39.79157427937915,656,997,1653
97,2.6638691425323486,63.5,0.7972364473342896,0.5661192739844425,39.67184035476718,655,994,1649
97,2.6638691425323486,64.0,0.8321610045433045,0.5652549697493517,39.592017738359196,654,992,1646
97,2.6638691425323486,64.5,0.8608802255988119,0.5661192739844425,39.07317073170731,655,979,1634
97,2.6638691425323486,65.0,0.8902365356683731,0.5687121866897148,38.434589800443455,658,963,1621
97,2.6638691425323486,65.5,0.9228596609830857,0.5687121866897148,38.195121951219505,658,957,1615
97,2.6638691425323486,66.0,0.9532556581497192,0.5695764909248056,38.03547671840354,659,953,1612
97,2.6638691425323486,66.5,0.9844838508963588,0.5669835782195333,37.516629711751655,656,940,1596
97,2.6638691425323486,67.0,1.0214711737632753,0.564390665514261,37.03769401330376,653,928,1581
97,2.6638691425323486,67.5,1.056541234254837,0.5635263612791702,36.31929046563192,652,910,1562
97,2.6638691425323486,68.0,1.091493272781373,0.5626620570440796,35.88026607538802,651,899,1550
97,2.6638691425323486,68.5,1.1286953216791158,0.5635263612791702,35.84035476718403,652,898,1550
97,2.6638691425323486,69.0,1.1658565902709959,0.5626620570440796,35.40133037694012,651,887,1538
97,2.6638691425323486,69.5,1.2006365740299223,0.5669835782195333,35.28159645232815,656,884,1540
97,2.6638691425323486,70.0,1.2379778504371641,0.5695764909248056,34.52328159645232,659,865,1524
97,2.6638691425323486,70.5,1.2782547640800472,0.567847882454624,34.00443458980044,657,852,1509
97,2.6638691425323486,71.0,1.3132779443264007,0.5713050993949871,33.64523281596452,661,843,1504
97,2.6638691425323486,71.5,1.3467540919780732,0.5721694036300777,33.04656319290465,662,828,1490
97,2.6638691425323486,72.0,1.3851816272735595,0.5764909248055315,32.20842572062084,667,807,1474
97,2.6638691425323486,72.5,1.4283241450786588,0.5730337078651685,31.330376940133032,663,785,1448
97,2.6638691425323486,73.0,1.4719336390495297,0.5721694036300777,30.811529933481147,662,772,1434
97,2.6638691425323486,73.5,1.5129140764474869,0.5713050993949871,30.492239467849217,661,764,1425
97,2.6638691425323486,74.0,1.5557089257240297,0.5695764909248056,30.093126385809306,659,754,1413
97,2.6638691425323486,74.5,1.6037367117404933,0.567847882454624,29.45454545454545,657,738,1395
97,2.6638691425323486,75.0,1.650279551744461,0.5635263612791702,28.656319290465625,652,718,1370
97,2.6638691425323486,75.5,1.6946542859077454,0.5566119273984442,28.01773835920177,644,702,1346
97,2.6638691425323486,76.0,1.7346343135833726,0.5453759723422644,27.73835920177383,631,695,1326
97,2.6638691425323486,76.5,1.7952307385206223,0.5427830596369922,27.498891352549883,628,689,1317
97,2.6638691425323486,77.0,1.8491930890083312,0.543647363872083,26.34146341463414,629,660,1289
97,2.6638691425323486,77.5,1.9030657231807706,0.5427830596369922,25.6230598669623,628,642,1270
97,2.6638691425323486,78.0,1.9632949090003973,0.5445116681071738,24.984478935698444,630,626,1256
97,2.6638691425323486,78.5,2.0373529839515694,0.5419187554019015,24.226164079822613,627,607,1234
97,2.6638691425323486,79.0,2.119661419391632,0.5384615384615384,23.348115299334808,623,585,1208
97,2.6638691425323486,79.5,2.197849078178406,0.5384615384615384,22.949002217294897,623,575,1198
97,2.6638691425323486,80.0,2.272336244583131,0.5341400172860847,22.509977827050992,618,564,1182
97,2.6638691425323486,80.5,2.355284509658813,0.533275713050994,21.871396895787136,617,548,1165
97,2.6638691425323486,81.0,2.4388973474502573,0.5341400172860847,21.35254988913525,618,535,1153
97,2.6638691425323486,81.5,2.533087902069089,0.5315471045808124,21.192904656319286,615,531,1146
97,2.6638691425323486,82.0,2.6276679706573485,0.526361279170268,20.59423503325942,609,516,1125
97,2.6638691425323486,82.5,2.7285912334918976,0.5220397579948142,20.075388026607534,604,503,1107
97,2.6638691425323486,83.0,2.829360661506653,0.5203111495246326,19.55654101995565,602,490,1092
97,2.6638691425323486,83.5,2.9394877362251286,0.5168539325842697,18.798226164079818,598,471,1069
97,2.6638691425323486,84.0,3.0609010696411083,0.5099394987035436,18.51884700665188,590,464,1054
97,2.6638691425323486,84.5,3.1872782814502707,0.5090751944684528,17.999999999999996,589,451,1040
97,2.6638691425323486,85.0,3.3059927582740793,0.5047536732929991,17.76053215077605,584,445,1029
97,2.6638691425323486,85.5,3.432763394117354,0.5030250648228176,17.16186252771618,582,430,1012
97,2.6638691425323486,86.0,3.545539817810058,0.4909248055315471,16.882483370288245,568,423,991
97,2.6638691425323486,86.5,3.694028666019441,0.4848746758859118,16.28381374722838,561,408,969
97,2.6638691425323486,87.0,3.844329929351803,0.48055315471045806,15.64523281596452,556,392,948
97,2.6638691425323486,87.5,3.985212206840515,0.46672428694900603,15.166297117516626,540,380,920
97,2.6638691425323486,88.0,4.15787353515625,0.46153846153846156,14.687361419068733,534,368,902
97,2.6638691425323486,88.5,4.354272906780241,0.4580812445980985,14.128603104212857,530,354,884
97,2.6638691425323486,89.0,4.54263665676117,0.4520311149524633,13.84922394678492,523,347,870
97,2.6638691425323486,89.5,4.73516490459443,0.44338807260155577,13.050997782705098,513,327,840
97,2.6638691425323486,90.0,4.9309832572937005,0.4338807260155575,12.133037694013302,502,304,806
97,2.6638691425323486,90.5,5.135387425422671,0.42523768366465,11.614190687361416,492,291,783
97,2.6638691425323486,91.0,5.355642166137698,0.41486603284356094,11.294900221729488,480,283,763
97,2.6638691425323486,91.5,5.5471921396255475,0.39844425237683667,11.334811529933479,461,284,745
97,2.6638691425323486,92.0,5.6913404846191415,0.37510803802938636,10.855875831485585,434,272,706
97,2.6638691425323486,92.5,5.925092720985414,0.3543647363872083,10.496674057649665,410,263,673
97,2.6638691425323486,93.0,6.255264511108398,0.33362143474503025,10.097560975609754,386,253,639
