pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
97,2.4292186498641963,60.0,0.5609069585800168,0.560933448573898,54.23946784922395,649,1359,2008
97,2.4292186498641963,60.5,0.5843599221110344,0.5592048401037165,54.039911308204,647,1354,2001
97,2.4292186498641963,61.0,0.6091355311870574,0.5635263612791702,53.5609756097561,652,1342,1994
97,2.4292186498641963,61.5,0.6337484446167945,0.564390665514261,53.08203991130821,653,1330,1983
97,2.4292186498641963,62.0,0.6624158799648286,0.564390665514261,53.04212860310422,653,1329,1982
97,2.4292186498641963,62.5,0.6881835907697678,0.5635263612791702,52.922394678492246,652,1326,1978
97,2.4292186498641963,63.0,0.7135676008462906,0.5626620570440796,52.6829268292683,651,1320,1971
97,2.4292186498641963,63.5,0.7418914434313776,0.5635263612791702,52.12416851441242,652,1306,1958
97,2.4292186498641963,64.0,0.7703533840179444,0.5617977528089888,51.485587583148565,650,1290,1940
97,2.4292186498641963,64.5,0.8025784644484519,0.5600691443388073,51.246119733924616,648,1284,1932
97,2.4292186498641963,65.0,0.8315627306699753,0.5617977528089888,50.966740576496676,650,1277,1927
97,2.4292186498641963,65.5,0.8658838188648225,0.5635263612791702,50.208425720620845,652,1258,1910
97,2.4292186498641963,66.0,0.8965475130081176,0.564390665514261,49.60975609756098,653,1243,1896
97,2.4292186498641963,66.5,0.9232272216677666,0.5635263612791702,49.0509977827051,652,1229,1881
97,2.4292186498641963,67.0,0.9576035112142568,0.5626620570440796,48.57206208425721,651,1217,1868
97,2.4292186498641963,67.5,0.9907978430390358,0.5617977528089888,48.1729490022173,650,1207,1857
97,2.4292186498641963,68.0,1.0248948192596439,0.5652549697493517,47.77383592017739,654,1197,1851
97,2.4292186498641963,68.5,1.0617841202020648,0.5635263612791702,47.49445676274945,652,1190,1842
97,2.4292186498641963,69.0,1.0956259822845453,0.5669835782195333,46.61640798226164,656,1168,1824
97,2.4292186498641963,69.5,1.1298832172155377,0.567847882454624,45.85809312638581,657,1149,1806
97,2.4292186498641963,70.0,1.1659016728401184,0.5704407951598963,45.019955654102,660,1128,1788
