Recall,FP_h,TP,FP,evaluator,th,alpha,pctl
0.023336214347450302,7.303769401330378,27,183,eval_at,1.7148347426205603,0.0,93.29999999999868
0.02247191011235955,7.343680709534369,26,184,eval_at,1.7242912860769717,0.0,93.39999999999867
0.021607605877268798,7.02439024390244,25,176,eval_at,1.7352292401362814,0.0,93.49999999999866
0.020743301642178046,7.02439024390244,24,176,eval_at,1.7449283539162137,0.0,93.59999999999866
0.019878997407087293,7.144124168514413,23,179,eval_at,1.7567977888187658,0.0,93.69999999999865
0.019878997407087293,7.1042128603104215,23,178,eval_at,1.7675281012163422,0.0,93.79999999999865
0.01901469317199654,7.1042128603104215,22,178,eval_at,1.7767467578882183,0.0,93.89999999999864
0.01901469317199654,7.06430155210643,22,177,eval_at,1.7869658098361128,0.0,93.99999999999864
0.018150388936905792,6.984478935698449,21,175,eval_at,1.7991719906232497,0.0,94.09999999999863
0.018150388936905792,6.824833702882484,21,171,eval_at,1.8156199971377145,0.0,94.19999999999862
0.01901469317199654,6.705099778270511,22,168,eval_at,1.8253717507926999,0.0,94.29999999999862
0.01901469317199654,6.625277161862528,22,166,eval_at,1.838546805778211,0.0,94.39999999999861
0.019878997407087293,6.385809312638582,23,160,eval_at,1.8524817272400396,0.0,94.49999999999861
0.019878997407087293,6.146341463414634,23,154,eval_at,1.8662301551598486,0.0,94.5999999999986
0.018150388936905792,6.146341463414634,21,154,eval_at,1.8808220312683137,0.0,94.6999999999986
0.016421780466724288,6.106430155210644,19,153,eval_at,1.8917652365706734,0.0,94.79999999999859
0.014693171996542784,5.787139689578715,17,145,eval_at,1.9061999511201593,0.0,94.89999999999858
0.014693171996542784,6.066518847006653,17,152,eval_at,1.9228178658320376,0.0,94.99999999999858
0.014693171996542784,6.066518847006653,17,152,eval_at,1.9381295551453093,0.0,95.09999999999857
0.013828867761452032,5.827050997782705,16,146,eval_at,1.9526113163434662,0.0,95.19999999999857
0.012100259291270527,5.62749445676275,14,141,eval_at,1.9664617885540787,0.0,95.29999999999856
0.011235955056179775,5.547671840354767,13,139,eval_at,1.9845062151175075,0.0,95.39999999999856
0.010371650821089023,5.348115299334812,12,134,eval_at,2.0033568003275715,0.0,95.49999999999855
0.00864304235090752,5.388026607538803,10,135,eval_at,2.0170342747806327,0.0,95.59999999999854
0.00864304235090752,5.2682926829268295,10,132,eval_at,2.0375499116314684,0.0,95.69999999999854
0.00864304235090752,4.988913525498892,10,125,eval_at,2.0519957572451615,0.0,95.79999999999853
0.00864304235090752,5.188470066518847,10,130,eval_at,2.072119148991748,0.0,95.89999999999853
0.00864304235090752,5.028824833702883,10,126,eval_at,2.0918401914763844,0.0,95.99999999999852
0.006914433880726016,5.028824833702883,8,126,eval_at,2.112159271327484,0.0,96.09999999999852
0.007778738115816767,4.9490022172949,9,124,eval_at,2.1289352320312602,0.0,96.19999999999851
0.007778738115816767,4.9490022172949,9,124,eval_at,2.1456490197279106,0.0,96.2999999999985
0.00864304235090752,5.148558758314857,10,129,eval_at,2.1633059760780764,0.0,96.3999999999985
0.00950734658599827,5.108647450110865,11,128,eval_at,2.182199207440338,0.0,96.4999999999985
0.00950734658599827,5.188470066518847,11,130,eval_at,2.19960974175701,0.0,96.59999999999849
0.00950734658599827,5.108647450110865,11,128,eval_at,2.218435725906848,0.0,96.69999999999848
0.00864304235090752,5.108647450110865,10,128,eval_at,2.2379045647210174,0.0,96.79999999999848
0.007778738115816767,5.188470066518847,9,130,eval_at,2.2522009472524,0.0,96.89999999999847
0.007778738115816767,5.108647450110865,9,128,eval_at,2.2711060711122264,0.0,96.99999999999847
0.007778738115816767,4.9490022172949,9,124,eval_at,2.286757734721987,0.0,97.09999999999846
0.007778738115816767,4.869179600886918,9,122,eval_at,2.2998201948575456,0.0,97.19999999999845
0.010371650821089023,5.028824833702883,12,126,eval_at,2.313626163024873,0.0,97.29999999999845
0.010371650821089023,4.9490022172949,12,124,eval_at,2.322594434017125,0.0,97.39999999999844
0.00864304235090752,5.108647450110865,10,128,eval_at,2.3347944901307587,0.0,97.49999999999844
0.00864304235090752,5.028824833702883,10,126,eval_at,2.3458123605266152,0.0,97.59999999999843
0.00864304235090752,5.228381374722838,10,131,eval_at,2.3575484335039776,0.0,97.69999999999843
0.007778738115816767,4.9490022172949,9,124,eval_at,2.3649404274528383,0.0,97.79999999999842
0.006914433880726016,4.829268292682928,8,121,eval_at,2.373030365369957,0.0,97.89999999999841
0.006914433880726016,4.749445676274945,8,119,eval_at,2.3807337745129913,0.0,97.99999999999841
0.006050129645635264,4.549889135254989,7,114,eval_at,2.390654264089148,0.0,98.0999999999984
0.006050129645635264,4.430155210643016,7,111,eval_at,2.3989027624968617,0.0,98.1999999999984
0.006050129645635264,4.190687361419069,7,105,eval_at,2.408674528288141,0.0,98.29999999999839
